CustomerAccountNumber,TotalAmount,AvgAmount,TransactionCount,AvgBalance
CUST29950837752,2262.8,2262.8,1,269024.28
CUST29951183623,5800.46,5800.46,1,200256.55
CUST29952893040,1907.75,1907.75,1,276198.37
CUST29953815584,1430.09,1430.09,1,113254.34
CUST29954254994,332.71,332.71,1,355080.47
CUST29954365595,91.17,91.17,1,475555.01
CUST29958563753,1782.2,1782.2,1,147560.31
CUST29961878336,1167.9,1167.9,1,335215.09
CUST29964806654,1384.11,1384.11,1,291474.62
CUST29968919200,439.97,439.97,1,402567.42
CUST29976366985,2189.92,2189.92,1,388276.65
CUST29982573012,2302.88,2302.88,1,351132.57
CUST29996723226,926.79,926.79,1,21362.77
CUST29996922254,7087.87,7087.87,1,401831.04
CUST30001752497,1491.6,1491.6,1,79793.62
CUST30002345490,1095.7,1095.7,1,106292.9
CUST30005924653,116.74,116.74,1,313924.97
CUST30009813538,230.26,230.26,1,342550.15
CUST30010496140,1934.89,1934.89,1,396494.45
CUST30013841005,2101.74,2101.74,1,70613.16
CUST30013855089,14072.69,14072.69,1,250197.85
CUST30019795620,782.77,782.77,1,350723.82
CUST30024787839,556.07,556.07,1,155392.36
CUST30025144602,269.57,269.57,1,204791.06
CUST30035864743,1508.77,1508.77,1,394883.7
CUST30044176463,3333.26,3333.26,1,2951.3
CUST30046467828,2403.93,2403.93,1,327617.5
CUST30060064119,2840.94,2840.94,1,36926.75
CUST30072602777,3651.23,3651.23,1,44947.8
CUST30078253244,36.56,36.56,1,266548.85
CUST30081361117,616.83,616.83,1,239680.0
CUST30088966437,274.01,274.01,1,446461.79
CUST30094213086,257.1,257.1,1,392185.86
CUST30098844333,883.04,883.04,1,331832.85
CUST30102772420,398.0,398.0,1,171101.98
CUST30115970463,2818.13,2818.13,1,477063.02
CUST30119480287,2582.49,2582.49,1,370481.25
CUST30121091241,1391.28,1391.28,1,365886.95
CUST30128997171,1109.09,1109.09,1,329960.0
CUST30143622490,1008.95,1008.95,1,372547.09
CUST30144562032,66.81,66.81,1,391610.51
CUST30145509729,208.44,208.44,1,76773.93
CUST30148382353,358.35,358.35,1,363866.95
CUST30150159462,256.99,256.99,1,5418.98
CUST30150211081,4420.26,4420.26,1,86291.65
CUST30150391220,418.96,418.96,1,238049.15
CUST30155002501,667.22,667.22,1,437514.66
CUST30157304587,815.81,815.81,1,271987.87
CUST30163197004,176.54,176.54,1,422778.02
CUST30171032054,1782.47,1782.47,1,175061.37
CUST30182194301,262.39,262.39,1,361398.98
CUST30188371056,577.43,577.43,1,410669.56
CUST30189292594,199.72,199.72,1,497627.31
CUST30193989918,103.79,103.79,1,160134.72
CUST30198507461,470.9,470.9,1,59617.66
CUST30201503217,1701.11,1701.11,1,349315.56
CUST30209041917,368.21,368.21,1,389020.02
CUST30209069377,942.47,942.47,1,171861.56
CUST30215480381,392.89,392.89,1,266766.7
CUST30216010177,606.3,606.3,1,164691.99
CUST30224478280,1266.71,1266.71,1,422864.45
CUST30228288724,166.67,166.67,1,135501.56
CUST30230693345,1257.67,1257.67,1,159796.82
CUST30230709292,195.93,195.93,1,187148.62
CUST30236131141,612.88,612.88,1,147309.17
CUST30240535375,58.36,58.36,1,347044.09
CUST30241126576,112.33,112.33,1,187237.41
CUST30241959215,1804.34,1804.34,1,462414.14
CUST30242536670,324.36,324.36,1,351448.81
CUST30249564181,438.61,438.61,1,235142.15
CUST30250852644,470.08,470.08,1,92960.44
CUST30265993586,1084.63,1084.63,1,286942.51
CUST30276366672,413.56,413.56,1,462979.38
CUST30278535942,809.91,809.91,1,170599.81
CUST30282973868,758.36,758.36,1,427969.81
CUST30283907872,916.63,916.63,1,218664.86
CUST30285268869,537.63,537.63,1,142879.25
CUST30294842414,216.95,216.95,1,167845.3
CUST30299600251,6993.39,6993.39,1,314465.7
CUST30299913025,1575.13,1575.13,1,257745.24
CUST30299961463,1514.77,1514.77,1,484103.83
CUST30301831364,341.06,341.06,1,118090.53
CUST30304351957,577.76,577.76,1,236053.71
CUST30304773163,680.52,680.52,1,329144.68
CUST30306504676,1057.08,1057.08,1,304318.46
CUST30306859436,2385.25,2385.25,1,264995.35
CUST30309016149,876.59,876.59,1,289613.49
CUST30316747222,7995.9,7995.9,1,329076.83
CUST30321982700,174.37,174.37,1,38865.03
CUST30327908489,521.84,521.84,1,490713.45
CUST30333088911,146.67,146.67,1,468819.84
CUST30334125749,462.01,462.01,1,293256.09
CUST30336163653,1176.93,1176.93,1,345919.47
CUST30336306610,16113.52,16113.52,1,280036.38
CUST30345458403,7128.21,7128.21,1,409505.43
CUST30358518950,155.63,155.63,1,435692.13
CUST30364913296,63.18,63.18,1,402470.36
CUST30372671979,1991.57,1991.57,1,320633.85
CUST30376966132,629.6,629.6,1,341857.81
CUST30383494737,359.45,359.45,1,470006.94
CUST30392303798,389.99,389.99,1,45625.97
CUST30395176281,815.29,815.29,1,201217.09
CUST30400112873,783.75,783.75,1,108647.02
CUST30409814630,2668.49,2668.49,1,217761.64
CUST30411020609,1417.86,1417.86,1,317535.16
CUST30414592131,4119.9,4119.9,1,363008.05
CUST30417709869,267.05,267.05,1,132159.9
CUST30425053726,3640.16,3640.16,1,261530.74
CUST30425459487,109.16,109.16,1,312047.41
CUST30427483493,1060.96,1060.96,1,70996.97
CUST30437129710,709.8,709.8,1,447541.46
CUST30441074341,558.64,558.64,1,259055.94
CUST30445127405,31625.24,31625.24,1,228989.78
CUST30449952514,331.34,331.34,1,121127.94
CUST30454493960,1526.37,1526.37,1,266348.37
CUST30457628042,1066.14,1066.14,1,414442.07
CUST30460061142,82.25,82.25,1,165231.71
CUST30468793017,192.6,192.6,1,55120.72
CUST30470283504,2201.07,2201.07,1,57466.31
CUST30470476490,200.86,200.86,1,446531.88
CUST30470553649,190.35,190.35,1,336715.7
CUST30471008257,2280.02,2280.02,1,400925.72
CUST30474752487,2760.55,2760.55,1,203574.39
CUST30475016243,504.17,504.17,1,474347.52
CUST30480837607,535.32,535.32,1,488626.32
CUST30483014492,298.89,298.89,1,3121.0
CUST30483373759,1670.94,1670.94,1,173375.84
CUST30488742850,2857.79,2857.79,1,473856.17
CUST30490372237,315.11,315.11,1,481129.38
CUST30492029682,799.68,799.68,1,335753.4
CUST30498858418,9963.17,9963.17,1,61261.27
CUST30508084500,1498.78,1498.78,1,363884.09
CUST30514080034,957.08,957.08,1,339233.83
CUST30525388474,103.5,103.5,1,75537.6
CUST30525411769,6419.15,6419.15,1,46274.63
CUST30525875760,196.53,196.53,1,257047.3
CUST30528248958,7012.97,7012.97,1,463651.51
CUST30528273270,1263.62,1263.62,1,378547.59
CUST30528440883,18451.12,18451.12,1,57740.26
CUST30528786619,290.24,290.24,1,345392.62
CUST30531625120,52.57,52.57,1,167678.78
CUST30537866173,129.25,129.25,1,273083.91
CUST30544120377,15597.9,15597.9,1,26185.74
CUST30548724381,481.97,481.97,1,367091.18
CUST30552255816,1361.45,1361.45,1,128714.56
CUST30557727169,1039.16,1039.16,1,29854.09
CUST30558006193,266.88,266.88,1,488552.81
CUST30559719172,1023.62,1023.62,1,255431.33
CUST30559836853,496.73,496.73,1,364186.5
CUST30560080256,57.59,57.59,1,302117.85
CUST30561850148,240.51,240.51,1,486616.16
CUST30564434220,2248.59,2248.59,1,29743.91
CUST30570602634,1741.41,1741.41,1,282613.41
CUST30575773990,756.38,756.38,1,420807.69
CUST30577835492,177.08,177.08,1,382126.5
CUST30579802765,1759.26,1759.26,1,158613.99
CUST30581448197,153.07,153.07,1,413753.9
CUST30584059994,583.31,583.31,1,204099.77
CUST30584777565,55.43,55.43,1,422455.23
CUST30592037237,201.54,201.54,1,354145.93
CUST30597094140,848.7,848.7,1,246822.12
CUST30599245831,2447.25,2447.25,1,56992.47
CUST30607033539,1139.08,1139.08,1,235115.3
CUST30610485650,873.5,873.5,1,422406.6
CUST30617201729,536.98,536.98,1,245325.18
CUST30622747507,2686.28,2686.28,1,52698.89
CUST30622919646,1633.49,1633.49,1,266929.82
CUST30625589725,980.6,980.6,1,15293.82
CUST30628355510,2685.44,2685.44,1,277883.07
CUST30635574284,946.76,946.76,1,461604.39
CUST30641953209,3570.73,3570.73,1,167071.91
CUST30644330962,3780.68,3780.68,1,63827.2
CUST30651178238,121.13,121.13,1,245161.31
CUST30652450816,5010.32,5010.32,1,322039.28
CUST30658136507,10961.21,10961.21,1,11603.0
CUST30659408216,404.61,404.61,1,6420.18
CUST30663356873,885.96,885.96,1,7409.33
CUST30666278760,1300.24,1300.24,1,191479.55
CUST30667310072,92.2,92.2,1,308078.89
CUST30677184301,1810.47,1810.47,1,284442.53
CUST30679768821,1820.02,1820.02,1,353981.23
CUST30685612545,1593.36,1593.36,1,314345.6
CUST30691052281,173.94,173.94,1,355654.77
CUST30702134094,2885.81,2885.81,1,249447.5
CUST30706556829,654.9,654.9,1,444299.18
CUST30707328927,726.32,726.32,1,431815.61
CUST30711045444,10313.1,10313.1,1,198647.02
CUST30719218589,927.79,927.79,1,128656.34
CUST30753741157,1096.97,1096.97,1,291527.93
CUST30755973071,115.97,115.97,1,131502.73
CUST30765789571,2147.11,2147.11,1,301276.22
CUST30768274356,553.73,553.73,1,101234.59
CUST30768674957,181.4,181.4,1,310808.83
CUST30770598356,3491.18,3491.18,1,250809.81
CUST30771185094,329.24,329.24,1,135483.98
CUST30772549746,1384.22,1384.22,1,197900.16
CUST30774275847,607.43,607.43,1,378370.75
CUST30774302543,2547.66,2547.66,1,308258.79
CUST30783866664,619.44,619.44,1,474739.49
CUST30785103107,638.98,638.98,1,38486.06
CUST30794821502,107.69,107.69,1,201569.89
CUST30799265611,4083.42,4083.42,1,208770.59
CUST30800465792,2554.99,2554.99,1,319350.93
CUST30802146340,6073.91,6073.91,1,114540.51
CUST30819392511,72.13,72.13,1,311446.02
CUST30820441310,916.07,916.07,1,254793.31
CUST30822720552,1878.52,1878.52,1,126454.03
CUST30831780948,1590.46,1590.46,1,281926.65
CUST30837128946,146.21,146.21,1,117824.57
CUST30837720135,454.02,454.02,1,190601.04
CUST30837946299,733.83,733.83,1,46389.84
CUST30838831791,502.51,502.51,1,335003.58
CUST30838840272,210.74,210.74,1,300881.95
CUST30843114747,504.34,504.34,1,154436.97
CUST30851668050,396.21,396.21,1,40999.97
CUST30863170257,2706.14,2706.14,1,447797.39
CUST30866884815,7132.78,7132.78,1,35402.4
CUST30867793332,1169.39,1169.39,1,326122.7
CUST30871258012,1118.78,1118.78,1,392704.01
CUST30872773040,3807.21,3807.21,1,456270.86
CUST30883770896,1703.84,1703.84,1,381088.38
CUST30883911347,1740.33,1740.33,1,89611.27
CUST30896283690,1525.75,1525.75,1,194392.4
CUST30897299827,485.21,485.21,1,343141.89
CUST30901341288,466.29,466.29,1,438324.23
CUST30901400979,1857.61,1857.61,1,185560.19
CUST30902338210,306.11,306.11,1,140384.72
CUST30903409295,556.68,556.68,1,46203.66
CUST30934818956,151.96,151.96,1,68176.13
CUST30944208035,2334.63,2334.63,1,469162.36
CUST30946105214,522.56,522.56,1,416505.91
CUST30952414594,8316.64,8316.64,1,430977.94
CUST30956086276,719.11,719.11,1,258415.17
CUST30957473366,611.75,611.75,1,104278.92
CUST30970092548,504.22,504.22,1,27160.75
CUST30974145507,1041.17,1041.17,1,141790.26
CUST30984568162,2357.29,2357.29,1,271196.53
CUST30989036069,948.63,948.63,1,465458.33
CUST30989070232,651.0,651.0,1,381262.57
CUST30990610238,1524.35,1524.35,1,211533.65
CUST30994466604,827.76,827.76,1,276377.33
CUST30997586139,719.81,719.81,1,147071.59
CUST31004223184,702.74,702.74,1,405909.43
CUST31004946415,462.77,462.77,1,78985.38
CUST31005672424,233.64,233.64,1,195404.08
CUST31009018428,1423.62,1423.62,1,275060.19
CUST31010224952,478.0,478.0,1,9238.16
CUST31011421783,13362.4,13362.4,1,448956.28
CUST31012550705,2200.97,2200.97,1,28935.17
CUST31013444716,3570.49,3570.49,1,357580.29
CUST31013616644,426.6,426.6,1,194779.63
CUST31019269616,8172.23,8172.23,1,247287.71
CUST31022818259,647.63,647.63,1,101786.85
CUST31027879697,652.06,652.06,1,338414.24
CUST31031476932,514.14,514.14,1,319944.64
CUST31033630561,118.76,118.76,1,184834.72
CUST31048866954,2999.28,2999.28,1,316744.57
CUST31055713557,134.8,134.8,1,58978.15
CUST31056356357,2986.94,2986.94,1,488712.41
CUST31056970791,436.38,436.38,1,27739.98
CUST31063015998,144.2,144.2,1,237866.93
CUST31074141897,1122.67,1122.67,1,301549.98
CUST31078583238,1091.57,1091.57,1,445188.79
CUST31083925703,113.25,113.25,1,25942.56
CUST31087344351,130.47,130.47,1,74238.59
CUST31091188745,521.29,521.29,1,343003.14
CUST31092815185,405.47,405.47,1,97604.86
CUST31097175219,10818.03,10818.03,1,423978.66
CUST31117427248,238.43,238.43,1,72887.33
CUST31117919138,436.49,436.49,1,220348.48
CUST31125217004,2395.13,2395.13,1,489715.75
CUST31128516270,2649.16,2649.16,1,471959.67
CUST31134567116,3521.24,3521.24,1,18151.58
CUST31141260550,2070.17,2070.17,1,247638.79
CUST31147719064,1442.24,1442.24,1,214598.24
CUST31153718005,21923.35,21923.35,1,81978.98
CUST31154000753,796.13,796.13,1,410038.74
CUST31157379169,1865.22,1865.22,1,83072.13
CUST31160013340,243.15,243.15,1,38570.46
CUST31168244217,81.77,81.77,1,351517.76
CUST31172497410,1040.98,1040.98,1,440792.09
CUST31176185949,2148.62,2148.62,1,438874.06
CUST31191329104,10168.82,10168.82,1,316763.0
CUST31191791651,265.51,265.51,1,320342.01
CUST31196250651,540.92,540.92,1,107602.85
CUST31197085739,2237.73,2237.73,1,260062.86
CUST31199074899,46.46,46.46,1,169451.97
CUST31201449278,966.65,966.65,1,73505.64
CUST31205997358,478.92,478.92,1,436458.03
CUST31210993719,946.75,946.75,1,118620.21
CUST31212555146,2069.59,2069.59,1,72869.72
CUST31213236015,194.5,194.5,1,59294.7
CUST31220783318,5717.23,5717.23,1,436986.48
CUST31224277125,6013.87,6013.87,1,333006.41
CUST31229559968,5749.32,5749.32,1,297931.53
CUST31229742318,76.72,76.72,1,350593.27
CUST31236144989,166.96,166.96,1,40995.65
CUST31239554927,6203.38,6203.38,1,24329.41
CUST31240339074,5428.0,5428.0,1,139162.64
CUST31251137677,5983.75,5983.75,1,366549.56
CUST31253329633,3129.78,3129.78,1,71557.03
CUST31262024410,998.65,998.65,1,387960.76
CUST31263447200,9683.29,9683.29,1,466382.6
CUST31264696799,1762.1,1762.1,1,189939.19
CUST31267131251,3130.28,3130.28,1,122615.73
CUST31267146276,726.28,726.28,1,424805.23
CUST31268534596,183.54,183.54,1,20956.96
CUST31272415810,675.75,675.75,1,312699.25
CUST31274439206,9733.03,9733.03,1,127353.61
CUST31276032437,2595.04,2595.04,1,424275.68
CUST31279859845,1662.45,1662.45,1,388275.26
CUST31280645190,640.27,640.27,1,324609.55
CUST31283974560,532.54,532.54,1,328591.6
CUST31287350099,927.82,927.82,1,53966.04
CUST31290473757,223.63,223.63,1,322159.48
CUST31299891178,1606.83,1606.83,1,436790.83
CUST31300397301,4707.9,4707.9,1,65781.67
CUST31302166011,17544.86,17544.86,1,373012.24
CUST31303350703,466.23,466.23,1,260337.97
CUST31307703396,1002.62,1002.62,1,11796.98
CUST31311933155,598.87,598.87,1,172396.73
CUST31312636391,455.56,455.56,1,446235.77
CUST31322471335,56.0,56.0,1,221607.59
CUST31325801925,266.0,266.0,1,467943.5
CUST31327110869,185.23,185.23,1,156879.57
CUST31329499445,527.45,527.45,1,323255.43
CUST31341303739,4902.23,4902.23,1,221058.76
CUST31347523037,8249.93,8249.93,1,57616.94
CUST31349970867,4688.6,4688.6,1,266427.91
CUST31350687583,1466.48,1466.48,1,490923.72
CUST31351869181,770.53,770.53,1,26581.42
CUST31367151803,1130.65,1130.65,1,145418.05
CUST31369019822,329.69,329.69,1,12080.26
CUST31370733434,2962.36,2962.36,1,287782.53
CUST31376140318,37038.68,37038.68,1,433914.07
CUST31376342236,2247.12,2247.12,1,28019.3
CUST31384252896,2233.8,2233.8,1,368001.02
CUST31388002907,157.56,157.56,1,283559.91
CUST31391926529,336.99,336.99,1,289719.5
CUST31403214275,49969.42,49969.42,1,186545.95
CUST31404189561,2383.95,2383.95,1,275938.11
CUST31405235893,2626.16,2626.16,1,374264.02
CUST31406237849,7793.39,7793.39,1,293386.5
CUST31406738029,6511.88,6511.88,1,329565.0
CUST31408554256,339.74,339.74,1,216287.65
CUST31411735721,400.41,400.41,1,415778.08
CUST31416182398,3934.75,3934.75,1,329030.67
CUST31419638484,261.54,261.54,1,346420.59
CUST31427179017,323.97,323.97,1,299446.81
CUST31432415457,75.37,75.37,1,353593.59
CUST31432598454,1183.49,1183.49,1,32341.4
CUST31433809211,2319.09,2319.09,1,251982.96
CUST31436995891,361.21,361.21,1,51756.43
CUST31439398784,2035.35,2035.35,1,345642.56
CUST31447708558,111.62,111.62,1,337457.8
CUST31448198089,249.22,249.22,1,204863.61
CUST31459550850,2602.2,2602.2,1,167096.41
CUST31464040293,2251.39,2251.39,1,45219.61
CUST31472296498,690.98,690.98,1,243659.42
CUST31485080148,3603.82,3603.82,1,155785.9
CUST31488295479,1579.62,1579.62,1,169856.03
CUST31490011827,570.94,570.94,1,477053.28
CUST31491855488,382.14,382.14,1,199279.16
CUST31502383468,1241.74,1241.74,1,45259.79
CUST31508776706,439.9,439.9,1,203125.92
CUST31509441280,344.38,344.38,1,252260.87
CUST31509635819,615.01,615.01,1,112264.71
CUST31513661847,313.17,313.17,1,491930.0
CUST31518100705,1987.07,1987.07,1,35369.04
CUST31524605972,1556.04,1556.04,1,20011.28
CUST31528425976,251.26,251.26,1,242066.54
CUST31532841538,283.81,283.81,1,287281.81
CUST31533088132,1038.26,1038.26,1,447415.46
CUST31535908128,1710.99,1710.99,1,400114.96
CUST31537632003,2292.21,2292.21,1,431936.93
CUST31557458492,4525.66,4525.66,1,371821.59
CUST31558438132,57830.77,57830.77,1,72586.65
CUST31560737518,118.34,118.34,1,72723.86
CUST31571124119,628.64,628.64,1,79460.23
CUST31574445610,1371.18,1371.18,1,255671.34
CUST31578785962,1097.05,1097.05,1,470680.62
CUST31578881164,308.45,308.45,1,130832.69
CUST31584533034,500.98,500.98,1,491380.33
CUST31584933944,1502.88,1502.88,1,24233.81
CUST31591100015,773.27,773.27,1,425394.94
CUST31592069096,183.27,183.27,1,89022.21
CUST31619049570,371.46,371.46,1,84325.2
CUST31619070085,715.44,715.44,1,267696.03
CUST31636115887,2325.95,2325.95,1,169347.62
CUST31643371273,176.2,176.2,1,384265.29
CUST31653313428,8388.89,8388.89,1,167701.31
CUST31660955622,163.14,163.14,1,374578.46
CUST31670278861,393.37,393.37,1,2861.79
CUST31673058073,6519.64,6519.64,1,427213.0
CUST31692739374,3896.39,3896.39,1,256322.61
CUST31692899116,1768.71,1768.71,1,292076.63
CUST31695146990,861.19,861.19,1,366607.2
CUST31695521546,643.75,643.75,1,390579.7
CUST31696486646,416.77,416.77,1,177421.87
CUST31701019420,122.08,122.08,1,231858.82
CUST31712062547,1382.95,1382.95,1,18290.88
CUST31713126510,1205.3,1205.3,1,450295.34
CUST31726638605,890.32,890.32,1,89108.03
CUST31726673616,125.39,125.39,1,107785.29
CUST31736242714,2376.57,2376.57,1,488519.61
CUST31753213929,192.31,192.31,1,3961.63
CUST31753885115,328.02,328.02,1,491604.34
CUST31760453173,176.64,176.64,1,395627.19
CUST31772150990,51.71,51.71,1,416815.74
CUST31777866480,3247.79,3247.79,1,395652.75
CUST31782584171,11026.29,11026.29,1,289311.78
CUST31793058472,5935.68,5935.68,1,399916.83
CUST31793265945,2114.09,2114.09,1,231301.18
CUST31800860127,463.26,463.26,1,468765.79
CUST31801718897,877.67,877.67,1,292224.35
CUST31807610189,196.08,196.08,1,203796.53
CUST31816143143,447.97,447.97,1,296527.08
CUST31819061639,621.82,621.82,1,70154.84
CUST31821077182,143.5,143.5,1,412594.23
CUST31821130080,806.89,806.89,1,304247.66
CUST31824160047,2511.82,2511.82,1,190115.58
CUST31825417621,2047.67,2047.67,1,351022.07
CUST31826145899,91.19,91.19,1,177574.31
CUST31840769750,3905.02,3905.02,1,388422.24
CUST31844526646,1733.43,1733.43,1,118993.99
CUST31845289015,1363.0,1363.0,1,119609.35
CUST31849775241,381.13,381.13,1,51632.35
CUST31858463915,2416.87,2416.87,1,357134.98
CUST31862475245,122.0,122.0,1,288239.38
CUST31863796123,767.53,767.53,1,58247.05
CUST31875933579,2867.02,2867.02,1,477460.13
CUST31880717955,1056.48,1056.48,1,45237.86
CUST31882040935,280.13,280.13,1,22837.37
CUST31887177483,1582.91,1582.91,1,86987.27
CUST31887454116,566.92,566.92,1,26193.58
CUST31892840397,683.22,683.22,1,233924.99
CUST31895818982,377.91,377.91,1,432071.25
CUST31896195334,999.14,999.14,1,452923.79
CUST31897354167,1299.31,1299.31,1,42251.07
CUST31900174811,1736.38,1736.38,1,484059.19
CUST31900312158,3130.02,3130.02,1,329861.76
CUST31906806912,2754.97,2754.97,1,107879.08
CUST31911546324,3632.83,3632.83,1,448317.34
CUST31918070719,311.8,311.8,1,307948.27
CUST31923648754,3127.11,3127.11,1,95035.19
CUST31925871191,484.17,484.17,1,159520.56
CUST31929178833,263.75,263.75,1,314367.59
CUST31929293879,704.58,704.58,1,338908.96
CUST31930719865,299.7,299.7,1,248717.44
CUST31931008784,209.4,209.4,1,170512.72
CUST31932228429,2215.57,2215.57,1,42754.4
CUST31937207368,410.56,410.56,1,143115.49
CUST31937404832,777.27,777.27,1,212000.42
CUST31946584080,626.26,626.26,1,332180.69
